url,title,brand,manufacturer,price,package_size_of_price,price_per_unit,sku,manufacturer_part_no,unspsc_code,color,type,material,plate_configuration,grade,product_weight,overall_height,overall_width,number_of_gangs,unit_of_meassurement,express_available,breadcrumbs,image_url,description,features,applications
https://www.fastenal.com/product/details/0779004,Stainless 1 Toggle Switch Stainless Steel Wall Plate,BRYANT,HUBBELL,58.20,10,5.82,0779004,SS2L,39121704,Gray,Wall Plate,Stainless Steel,Toggle Switch,Industrial / Commercial,0.25,"4.50""","4.60""",2,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img4.fastenal.com/infp360pmm/derivates/3/001/209/949/0779004.jpg'],"Hubbell offers a wide variety of configurations, sizes, and finishes in both metal and nylon wall plates for use in industrial, institutional, commercial, and residential applications. We offer finishes in nylon, aluminum, brass, brass plated, chrome, and stainless steel. We have totally redesigned and expanded our line of nylon wall plates featuring larger standard sized wall plates to give extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with excellent cleanability in all different types of environments.",Protective plastic film helps to prevent scratches and damageNon-MagneticIdeal for highly corrosive environments,
https://www.fastenal.com/product/details/0731987,1 Gang Stainless Duplex Opening Wall plate,WIRING DEVICE-KELLEMS,HUBBELL,11.99,,11.99,0731987,97101,39121704,Gray,Wall Plate,Stainless Steel,,,0.1,"4.50""","2.87""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img1.fastenal.com/infp360pmm/derivates/3/001/101/941/0731987.jpg'],"Duplex and Single Receptacle Wallplate, S/S Beveled",,
https://www.fastenal.com/product/details/0703928,BRY-Silver 1Toggle 1Duplex SS Wall Plate,BRYANT,HUBBELL,144.80,20,7.24,0703928,SS18,39121704,Silver,Wall Plate,Stainless Steel,Duplex Receptacle / Toggle Switch,,0.175,"4.50""","4.56""",2,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img1.fastenal.com/infp360pmm/derivates/3/001/482/0703928.jpg'],Bryant's Stainless Steel Wall Plates provide solutions for a variety of industrial and commercial applications.,"Environments subjected to heavy abuse,The 302/304 type stainless steel wall plates are ideal for highly corrosive environments such as food processing, hospitals, static free requirements and more,Non-magnetic: 18.0% Chromium, 8.0% Nickel","Industrial, Commercial, and Institutional use"
https://www.fastenal.com/product/details/0722433,1 Duplex 1 Gang Receptacle w/o Coating,KILLARK,HUBBELL,113.90,10,11.39,0722433,1FA,39121704,Silver,Wall Plate,Aluminum,Duplex Receptacle,,0.1,,"2.89""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img3.fastenal.com/infp360pmm/derivates/3/001/109/693/0722433.jpg'],,,
https://www.fastenal.com/product/details/922570352,Wallplate Mid-Size 1-Gang Toggle Ivory,BRYANT,HUBBELL,38.25,25,1.53,922570352,PJ1I,39121704,Ivory,Wall Plate,Polycarbonate,Toggle Switch,Industrial / Commercial / Residential,0.06,"4.94""","3.15""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img1.fastenal.com/infp360pmm/derivates/3/001/766/911/$v2/922570279_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Captive screw feature on single-gang versions, hold screws in place for quick installationBlends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/922570124,3 Gang Ivory Toggle Switch Wall Plate,BRYANT,HUBBELL,38.70,10,3.87,922570124,P3I,39121704,Ivory,Wall Plate,Polycarbonate,Toggle Switch,Industrial / Commercial / Residential,0.11,"4.63""","6.50""",3,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img3.fastenal.com/infp360pmm/derivates/3/001/766/988/$v2/922570124_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/922570132,Wallplate 3-Gang 3) Decorator White,BRYANT,HUBBELL,148.10,10,14.81,922570132,P263W,39121704,White,Wall Plate,Polycarbonate,,Industrial / Commercial / Residential,0.1,"4.63""","6.50""",3,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img0.fastenal.com/infp360pmm/derivates/3/001/767/010/$v2/922570132_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/922570367,2 Gang Ivory Blank Wall Plate,BRYANT,HUBBELL,125.00,25,5.00,922570367,P138I,39121704,Ivory,Wall Plate,Polycarbonate,Blank,Industrial / Commercial / Residential,0.08,"4.63""","4.69""",2,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img4.fastenal.com/infp360pmm/derivates/3/001/766/954/$v2/922570367_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is 1/4 inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/922570345,Wallplate 2-Gang 1) Toggle 1) Blank Ivory,BRYANT,HUBBELL,70.50,25,2.82,922570345,P113I,39121704,Ivory,Wall Plate,Polycarbonate,,Industrial / Commercial / Residential,0.08,"4.63""","4.69""",2,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img1.fastenal.com/infp360pmm/derivates/3/001/766/966/$v2/922570345_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/922570174,1 Gang Black Duplex Receptacle Wall Plate,BRYANT,HUBBELL,23.92,25,0.96,922570174,P8BK,39121704,Black,Wall Plate,Polycarbonate,Duplex Receptacle,Industrial / Commercial / Residential,0.04,"4.63""","2.88""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img0.fastenal.com/infp360pmm/derivates/3/001/767/095/$v2/922570174_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is ¼ inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Captive screw feature on single-gang versions, hold screws in place for quick installationBlends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/0700709,"4.00"" W Gray Steel Wall Plate",RACO,HUBBELL,104.75,25,4.19,0700709,8771,39121704,Gray,Wall Plate,Steel,,,0.178,"0.25""","4.00""",,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img4.fastenal.com/infp360pmm/derivates/3/001/194/604/0700709.jpg'],,Angled mounting slots compensate up to 12&deg;For box misalignment,Raised device covers are used for mounting switches or receptacles. Low voltage partitions may be added to conduit-type boxes to divide power from voice/data.
https://www.fastenal.com/product/details/922570112,"Wallplate 1-Gang 1.60"" Opening Gray",BRYANT,HUBBELL,87.50,25,3.50,922570112,P720GY,39121704,Gray,Wall Plate,Polycarbonate,,Industrial / Commercial / Residential,0.04,"4.63""","2.88""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img2.fastenal.com/infp360pmm/derivates/3/001/766/992/$v2/922570112_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is 1/4 inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Blends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
https://www.fastenal.com/product/details/0739839,White Nylon PolyTrak&reg; 2-Gang Style Line&reg; Decorator Wall Plate,WIRING DEVICE-KELLEMS,HUBBELL,62.50,10,6.25,0739839,KP262,39121704,White,Wall Plate,Nylon,,,0.05,"4.38""","3.88""",2,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img2.fastenal.com/infp360pmm/derivates/3/001/298/197/0739839.jpg'],"PolyTrak[REG] Non-Metallic Surface Raceway is a complete system with raceway, fittings, boxes and devices. Sizes range from single channel PremiseTrak[REG] to three channel Super BaseTrak[REG] for all types of surface raceway requirements. Single and two channel latching raceways are dual-rated for both power and data applications, reducing inventory requirements.",Works with all Hubbell electrical devicesModular system for easy configurationMatches raceway color,"For delivering power, voice and data communications along a wall surface in new or existing construction, laboratories, labs, educational and healthcare facilities, and any industrial or commercial environment."
https://www.fastenal.com/product/details/922570428,Wallplate Toggle 1-Gang Gray,BRYANT,HUBBELL,34.50,25,1.38,922570428,P1GY,39121704,Gray,Wall Plate,Polycarbonate,Toggle Switch,Industrial / Commercial / Residential,0.05,"4.63""","2.88""",1,each,No,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",['https://img0.fastenal.com/infp360pmm/derivates/3/001/766/950/$v2/922570428_primary_eng.jpg'],"Hubbell's line of polycarbonate wallplates features larger standard sized wallplates to provide extra coverage to hide rough box opening, improved aesthetics, greater strength, impact resistance, along with easy to clean finish in all different types of environments.Hubbell's standard sized wallplates are ¹⁄8 inch larger to provide you that extra coverage to hide rough box openings. The depth is 1/4 inch so that it will comfortably fit over the device even on imperfect installations or on retrofit work.","Captive screw feature on single-gang versions, hold screws in place for quick installationBlends into wall with an optimum finishSmooth satin finishSharp lines and less dimplingMore RigidHigh-impact, self-extinguishing polycarbonate material","Industrial, Commercial, Institutional, and Residential use;Protection against contact of live terminals and wiring. Provides finished look to installation."
