unique_id|competitor_name|store_name|store_addressline1|store_addressline2|store_suburb|store_state|store_postcode|store_addressid|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|drained_weight|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|producthierarchy_level6|producthierarchy_level7|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|package_sizeof_sellingprice|per_unit_sizedescription|price_valid_from|price_per_unit|multi_buy_item_count|multi_buy_items_price_total|currency|breadcrumb|pdp_url|variants|product_description|instructions|storage_instructions|preparationinstructions|instructionforuse|country_of_origin|allergens|age_of_the_product|age_recommendations|flavour|nutritions|nutritional_information|vitamins|labelling|grade|region|packaging|receipies|processed_food|barcode|frozen|chilled|organictype|cooking_part|handmade|max_heating_temperature|special_information|label_information|dimensions|special_nutrition_purpose|feeding_recommendation|warranty|color|model_number|material|usp|dosage_recommendation|tasting_note|food_preservation|size|rating|review|file_name_1|image_url_1|file_name_2|image_url_2|file_name_3|image_url_3|file_name_4|image_url_4|file_name_5|image_url_5|file_name_6|image_url_6|competitor_product_key|fit_guide|occasion|material_composition|style|care_instructions|heel_type|heel_height|upc|features|dietary_lifestyle|manufacturer_address|importer_address|distributor_address|vinification_details|recycling_information|return_address|alchol_by_volume|beer_deg|netcontent|netweight|site_shown_uom|ingredients|random_weight_flag|instock|promo_limit|product_unique_key|multibuy_items_pricesingle|perfect_match|servings_per_pack|warning|suitable_for|standard_drinks|environmental|grape_variety|retail_limit
06807029|correfour||||||||2026-03-24|Fruit Mango Apricot Smaak 6 x 40 cl|Spa||6 x 40|cl||Home|Dranken|Softdrinks|Limonades|Fruit Mango Apricot Smaak 6 x 40 cl|||7.49|7.49|||||||||||3.12|||EUR|Home > Dranken > Softdrinks > Limonades > Fruit Mango Apricot Smaak 6 x 40 cl|https://www.carrefour.be/nl/fruit-mango-apricot-smaak-6-x-40-cl/06807029.html||SPA Fruit, de heerlijke fruitlimonades van SPA. 100% ingrediënten van natuurlijke oorsprong. Geen kunstmatige kleurstoffen of smaken en geen bewaarmiddelen. Bovendien is SPA Fruit laag in calorieën.Kies uit een waaier van heerlijke bruisende én nietbruisende smaken.||Bewaar uit de zon, in een nette, droge, koele en geurloze omgeving.|||België||||||{'Energie': {'(100 ml)': '47 kJ'}, 'Energie:2': {'(100 ml)': '11 kcal'}, 'Vetten': {'(100 ml)': '0 g'}, 'waarvan verzadigde vetzuren': {'(100 ml)': '0 g'}, 'Koolhydraten': {'(100 ml)': '2.6 g'}, 'waarvan suikers': {'(100 ml)': '2.6 g'}, 'Eiwitten': {'(100 ml)': '0 g'}, 'Zout': {'(100 ml)': '0 g'}}|||||||||||||||LowCalorie||||||||||||Omgevingstemperatuur|||||https://cdn.carrefour.eu/420_06807029_T1.webp||https://cdn.carrefour.eu/420_06807029_T19.webp||||||||||||||||||||Spa Monopole SA, Rue A. Laporte 34,4900 Spa - Belgique - www.spa.be||||||||||Fruit Mango Apricot Smaak 6 x 40 cl|water 88.1%,vruchtensappen uit concentraat 10.0% (appel, citroen, sinaasappel, wortel, mango 0.1%, abrikoos 0.1%),suiker,acerola extract,zoetstof (steviolglycosiden uit stevia),stabilisators (pectine, johannesbroodpitmeel),natuurlijke aroma's||True||06807029P|||||||||
06158266|correfour||||||||2026-03-24|Green Tea Lime Mint 4x400ml|Fuze Tea||4x400|ml||Home|Dranken|Softdrinks|Iced-tea|Green Tea Lime Mint 4x400ml|||||||||||2 + 2 gratis|||||||EUR|Home > Dranken > Softdrinks > Iced-tea > Green Tea Lime Mint 4x400ml|https://www.carrefour.be/nl/green-tea-lime-mint-4x400ml/06158266.html||Fuze Tea Green Tea, Lime & Mint is een aromatische infusie van fijne groene theeblaadjes, verrijkt met een hint van limoen en een vleugje munt. Deze niet bruisende ijsthee is laag in calorieën, verfrissend en prikkelt je zintuigen.||Ten minste houdbaar tot: zie hals/doppen.Koel, droog, geurvrij en uit het zonlicht bewaren.|||Frankrijk||||||{'Energie': {'100 ml': '~ 79.0 kJ', '400 ml': '~ 316.0 kJ'}, 'Energie 2': {'100 ml': '~ 19.0 kcal', '400 ml': '~ 76.0 kcal'}, 'Vetten': {'100 ml': '~ 0.0 g', '400 ml': '~ 0.0 g'}, 'Vetzuren, totaal verzadigd': {'100 ml': '~ 0.0 g', '400 ml': '~ 0.0 g'}, 'Koolhydraten': {'100 ml': '~ 4.4 g', '400 ml': '~ 18.0 g'}, 'Suikers': {'100 ml': '~ 4.4 g', '400 ml': '~ 0.2 g'}, 'Eiwitten': {'100 ml': '~ 0.0 g', '400 ml': 'null'}, 'Zout': {'100 ml': '~ 0.05 g', '400 ml': 'null'}}|||||||||||||||||||||||||||Omgevingstemperatuur|||||https://cdn.carrefour.eu/420_06158266_05449000268167_H1L1_en_MPM.webp||https://cdn.carrefour.eu/420_06158266_05449000268167_C1L1_en_MPM.webp||https://cdn.carrefour.eu/420_06158266_05449000268167_C1N1_en_MPM.webp||||||||||||||||||Coca-Cola European Partners Belgium SPRL/BVBA - BP/PB 400 B-1070 Bruxelles/Brussel||||||||||Green Tea Lime Mint 4x400ml|Getrokken groene thee 94% (water, geconcentreerde groene thee infusie+); suiker; limoensap uit concentraat (1%); voedingszuren: citroenzuur, natriumcitraten; natuurlijk citroenlimoen aroma; muntextract; natuurlijk muntaroma met andere natuurlijke aroma’s; antioxidant: ascorbinezuur; zoetstof: steviolglycosiden uit Stevia.||False||06158266P|||||||||
05543370|correfour||||||||2026-03-24|Zero Coke Soft drink Glas 6 x 1000 ml|Coca-Cola||6 x 1000|ml||Home|Dranken|Softdrinks|Cola|Zero Coke Soft drink Glas 6 x 1000 ml|||14.09|14.09|||||||||||2.35|||EUR|Home > Dranken > Softdrinks > Cola > Zero Coke Soft drink Glas 6 x 1000 ml|https://www.carrefour.be/nl/zero-coke-soft-drink-glas-6-x-1000-ml/05543370.html||CocaCola zero sugar heeft de heerlijke smaak van de enige echte Coke, maar dan zonder suiker. Deze verfrissende suikervrije Coca Cola serveer je best ijskoud.||Ten minste houdbaar tot: zie hals/etiket.Koel, droog, geurvrij en uit het zonlicht bewaren.|||België||||||{'Energie': {'Per 100ml:': '1.4kJ/0.3kcal'}, 'Koolhydraten': {'Per 100ml:': '0g'}, 'waarvan suikers': {'Per 100ml:': '0g'}, 'Zout': {'Per 100ml:': '0.02g'}, 'Vetten, verzadigd vet, Eiwitten: verwaarloosbare hoeveelheden.': {'Per 100ml:': '-'}}|||||||||||||||Zondersuiker||||||||||||Omgevingstemperatuur|||||https://cdn.carrefour.eu/420_05543370_T596.webp||https://cdn.carrefour.eu/420_05543370_T1.webp||||||||||||||||||||Coca-Cola European PartnersBelgium BV - PB 400, B-1070 Brussel.||||||||||Zero Coke Soft drink Glas 6 x 1000 ml|rankelend water,kleurstof: E150d,voedingszuur: E338,zoetstoffen: aspartaam, acesulfaam-K,natuurlijke aroma's,waaronder cafeïne,zuurteregelaar: E331||True||05543370P|||||||||
05216351|correfour||||||||2026-03-24|Coke Soft drink 8 x 250 ml|Coca-Cola||8 x 250|ml||Home|Dranken|Softdrinks|Cola|Coke Soft drink 8 x 250 ml|||8.45|8.45|||||||||||4.23|||EUR|Home > Dranken > Softdrinks > Cola > Coke Soft drink 8 x 250 ml|https://www.carrefour.be/nl/coke-soft-drink-8-x-250-ml/05216351.html||Je enige echte CocaCola. Al sinds 1886 zo oneindig veel meer dan een frisdrank met natuurlijke plantenextracten. Het recept van Coca Cola is nooit veranderd en nooit geëvenaard. Zo blijft Coke wereldwijd de geliefde soft drink van jong en oud.||Ten minste houdbaar tot: zie hals/doppen.Koel droog, geurvrij en uit het zonlicht bewaren.|||België||||||{'Energie': {'Per: 100ml': '180kJ/', 'Per: 250ml (%*)': '450kJ/'}, 'Energie:2': {'Per: 100ml': '42kcal', 'Per: 250ml (%*)': '105kcal (5%)'}, 'Vetten': {'Per: 100ml': '0g', 'Per: 250ml (%*)': '0g (0%)'}, 'waarvan verzadigde vetzuren': {'Per: 100ml': '0g', 'Per: 250ml (%*)': '0g (0%)'}, 'Koolhydraten': {'Per: 100ml': '10.6g', 'Per: 250ml (%*)': '27g (10%)'}, 'waarvan suikers': {'Per: 100ml': '10.6g', 'Per: 250ml (%*)': '27g (29%)'}, 'Eiwitten': {'Per: 100ml': '0g', 'Per: 250ml (%*)': '0g (0%)'}, 'Zout': {'Per: 100ml': '0g', 'Per: 250ml (%*)': '0g (0%)'}}|||||||||||||||||||||||||||Omgevingstemperatuur|||||https://cdn.carrefour.eu/420_05216351_05449000128836_C1L1_en_MPM.webp||https://cdn.carrefour.eu/420_05216351_05449000128836_C1N1_en_MPM.webp||||||||||||||||||||Coca-Cola Enterprises Belgium bvba - PB 400B-1070 Brussel.||||||||||Coke Soft drink 8 x 250 ml|rankelend water,suiker,kleurstof: E150d,voedingszuur: E338,natuurlijke aroma's (plantenextracten), waaronder cafeïne||True||05216351P|||||||||
07092224|correfour||||||||2026-03-24|Multivitamin Drank met Vruchtensappen 200 ml|Capri-Sun||200|ml||Home|Dranken|Softdrinks|Limonades|Multivitamin Drank met Vruchtensappen 200 ml|||0.46|0.46|||||||||||2.30|||EUR|Home > Dranken > Softdrinks > Limonades > Multivitamin Drank met Vruchtensappen 200 ml|https://www.carrefour.be/nl/multivitamin-drank-met-vruchtensappen-200-ml/07092224.html||BiotinBiotine||Ten minste houdbaar tot: zie voorkant of bodem. Vorstvrij en uit de zon in een koele, droge, schone en geurloze omgeving bewaren.|||Duitsland||||||{'Energie': {'per 100 ml': '130 kJ/31 kcal', 'per 200 ml (% )': '260 kJ/62 kcal (3%)'}, 'Koolhydraten': {'per 100 ml': '7.3 g', 'per 200 ml (% )': '14.6 g (5%)'}, 'waarvan suikers': {'per 100 ml': '7.3 g', 'per 200 ml (% )': '14.6 g (16%)'}, 'Vitamine C': {'per 100 ml': '12 mg', 'per 200 ml (% )': '-'}, 'Vitamine B3': {'per 100 ml': '2.B3 mg', 'per 200 ml (% )': '-'}, 'Vitamine E': {'per 100 ml': '1.8 mg', 'per 200 ml (% )': '-'}, 'Vitamine B6': {'per 100 ml': '0.21 mg', 'per 200 ml (% )': '-'}, 'Vitamine B1': {'per 100 ml': '0.17 mg', 'per 200 ml (% )': '-'}, 'Biotine': {'per 100 ml': '7.5 g', 'per 200 ml (% )': '-'}, 'Vetten, verzadigde vetzuren, eiwitten, zout - verwaarloosbare hoeveelheid': {'per 100 ml': '-', 'per 200 ml (% )': '-'}, 'Referentie-inname van een gemiddelde volwassene (8400kJ/2000kcal)': {'per 100 ml': '-', 'per 200 ml (% )': '-'}, '15% Dagelijkse referentie-inname': {'per 100 ml': '-', 'per 200 ml (% )': '-'}}|||||||||||||||Geschiktvoorveganisten||||||||||||Omgevingstemperatuur|||||https://cdn.carrefour.eu/420_07092224_T1.webp||||||||||||||||||||||Capri Sun GmbH, Rudolf-Wild-Str. 86-98, D-69214 Eppelheim/Heidelberg||||||||||Multivitamin Drank met Vruchtensappen 200 ml|Water,vruchtensappen uit sapconcentraten 12% (sinaasappel 4.7%, citroen 4.4%, appel 1.6%, ananas 0.6%, banaan 0.4%, kiwi 0.2%, passievrucht 0.1%),suiker,natuurlijke aroma,vitamines (C, B3, E, B6, B1, biotine),antioxidant (ascorbinezuur)||True||07092224P|||||||||
06952028|correfour||||||||2026-03-24|6 x 33 cl|Dr Pepper||6 x 33|cl||Home|Dranken|Softdrinks|Cola|6 x 33 cl|||6.29|6.29|||||||||||3.18|||EUR|Home > Dranken > Softdrinks > Cola > 6 x 33 cl|https://www.carrefour.be/nl/6-x-33-cl/06952028.html||||Ten minste houdbaar tot: zie bodem blik. Op een koele plaats bewaren.|||Frankrijk||||||{'Energie': {'100 ml': '118 kJ', '330 ml': '389 kJ', '%(^1) (330 ml)': '5'}, 'Energie2': {'100 ml': '28 kcal', '330 ml': '92 kcal', '%(^1) (330 ml)': '5'}, 'Vetten': {'100 ml': '0 g', '330 ml': '0 g', '%(^1) (330 ml)': '0'}, 'waarvan verzadigde vetzuren': {'100 ml': '0 g', '330 ml': '0 g', '%(^1) (330 ml)': '0'}, 'Koolhydraten': {'100 ml': '6.9 g', '330 ml': '22.7 g', '%(^1) (330 ml)': '9'}, 'waarvan suikers': {'100 ml': '6.8 g', '330 ml': '22.5 g', '%(^1) (330 ml)': '25'}, 'Eiwitten': {'100 ml': '0 g', '330 ml': '0 g', '%(^1) (330 ml)': '0'}, 'Zout': {'100 ml': '0.02 g', '330 ml': '0.05 g', '%(^1) (330 ml)': '1'}, '^(1)% van de referentie-inname van een gemiddelde volwassene (8400 kJ/ 2000 kcal).': {'100 ml': '-', '330 ml': '-', '%(^1) (330 ml)': '-'}}|||||||||||||||||||||||||||Omgevingstemperatuur|||||https://cdn.carrefour.eu/420_06952028_T1.webp||https://cdn.carrefour.eu/420_06952028_T19.webp||https://cdn.carrefour.eu/420_06952028_T9.webp||||||||||||||||||Schweppes Suntory Benelux - Rue du Cerf 127, 1332 Genval||||||||||6 x 33 cl|Koolzuurhoudend water,suiker,kleurstof: E150d,voedingszuur: fosforzuur,aroma's,conserveermiddel: kaliumsorbaat,aroma: cafeïne,zoetstoffen: acesulfaam-K en sucralose||True||06952028P|||||||||
06807028|correfour||||||||2026-03-24|Fruit Vruchtenfrisdrank Raspberry Blackcurrant Smaak 6 x 40 cl|Spa||6 x 40|cl||Home|Dranken|Softdrinks|Limonades|Fruit Vruchtenfrisdrank Raspberry Blackcurrant Smaak 6 x 40 cl|||7.49|7.49|||||||||||3.12|||EUR|Home > Dranken > Softdrinks > Limonades > Fruit Vruchtenfrisdrank Raspberry Blackcurrant Smaak 6 x 40 cl|https://www.carrefour.be/nl/fruit-vruchtenfrisdrank-raspberry-blackcurrant-smaak-6-x-40-cl/06807028.html||SPA Fruit, de heerlijke fruitlimonades van SPA. 100% ingrediënten van natuurlijke oorsprong. Geen kunstmatige kleurstoffen of smaken en geen bewaarmiddelen. Bovendien is SPA Fruit laag in calorieën.Kies uit een waaier van heerlijke bruisende én nietbruisende smaken.||Bewaar uit de zon, in een nette, droge, koele en geurloze omgeving.|||België||||||{'Energie': {'(100 ml)': '56 kJ'}, 'Energie:2': {'(100 ml)': '13 kcal'}, 'Vetten': {'(100 ml)': '0 g'}, 'waarvan verzadigde vetzuren': {'(100 ml)': '0 g'}, 'Koolhydraten': {'(100 ml)': '3.3 g'}, 'waarvan suikers': {'(100 ml)': '3.2 g'}, 'Eiwitten': {'(100 ml)': '0 g'}, 'Zout': {'(100 ml)': '0 g'}}|||||||||||||||LowCalorie||||||||||||Omgevingstemperatuur|||||https://cdn.carrefour.eu/420_06807028_T1.webp||https://cdn.carrefour.eu/420_06807028_T19.webp||||||||||||||||||||Spa Monopole SA, Rue A. Laporte 34, 4900 Spa ­- Belgique ­- www.spa.be||||||||||Fruit Vruchtenfrisdrank Raspberry Blackcurrant Smaak 6 x 40 cl|water 86.8%,vruchtensappen uit concentraat 6.2% (appel, zwarte bes 0.1%, framboos 0.1%),suiker,concentraat (zwarte wortel),natuurlijke aroma's,acerola extract,zoetstof (steviolglycosiden uit stevia),voedingszuur (citroenzuur)||True||06807028P|||||||||
07032382|correfour||||||||2026-03-24|Fruit Grenadine Smaak 6 x 40 cl|Spa||6 x 40|cl||Home|Dranken|Softdrinks|Limonades|Fruit Grenadine Smaak 6 x 40 cl|||7.25|7.25|||||||||||3.02|||EUR|Home > Dranken > Softdrinks > Limonades > Fruit Grenadine Smaak 6 x 40 cl|https://www.carrefour.be/nl/fruit-grenadine-smaak-6-x-40-cl/07032382.html||||Ten minste houdbaar tot einde: zie fles.Bewaar uit de zon, in een nette, droge, koele en geurloze omgeving.|||België||||||{'Energie': {'(100 ml)': '78 kJ'}, 'Energie:2': {'(100 ml)': '18 kcal'}, 'Vetten': {'(100 ml)': '0 g'}, 'waarvan verzadigde vetzuren': {'(100 ml)': '0 g'}, 'Koolhydraten': {'(100 ml)': '4.6 g'}, 'waarvan suikers': {'(100 ml)': '4.6 g'}, 'Eiwitten': {'(100 ml)': '0 g'}, 'Zout': {'(100 ml)': '0 g'}}|||||||||||||||LowCalorie||||||||||||Omgevingstemperatuur|||||https://cdn.carrefour.eu/420_07032382_T597.webp||https://cdn.carrefour.eu/420_07032382_T1.webp||https://cdn.carrefour.eu/420_07032382_T19.webp||||||||||||||||||Spa Monopole SA, Rue A. Laporte 34,4900 Spa - Belgique - www.spa.be||||||||||Fruit Grenadine Smaak 6 x 40 cl|Koolzuurhoudend natuurlijk mineraalwater 93.9% (bron: Barisart),suiker,vruchtensappen uit concentraat 1.7% (citroen, aardbei 0.1%, framboos 0.1%, zwarte bes 0.1%),concentraten (wortel, saffloer),natuurlijke aroma's,zoetstof (steviolglycosiden uit stevia)||True||07032382P|||||||||
07131902|correfour||||||||2026-03-24|Premium Indian Tonic Water 8 x 500 ml|Fever-Tree||8 x 500|ml||Home|Dranken|Softdrinks|Tonics|Premium Indian Tonic Water 8 x 500 ml|||30.29|30.29|||||||||||7.57|||EUR|Home > Dranken > Softdrinks > Tonics > Premium Indian Tonic Water 8 x 500 ml|https://www.carrefour.be/nl/premium-indian-tonic-water-8-x-500-ml/07131902.html||FEVER TREE Premium Indian Tonic Water 8 x 500 ml||Uit de zon bewaren.|||Verenigd Koninkrijk|Melk,soja|||||{'Energie': {'(kenmerkende waarden per 100 ml):': '149kJ. 36kcal'}, 'Totale Vetten': {'(kenmerkende waarden per 100 ml):': '0g'}, 'waarvan verzadigde vetzuren': {'(kenmerkende waarden per 100 ml):': '0g'}, 'Koolhydraten': {'(kenmerkende waarden per 100 ml):': '8.9g'}, 'Suikers': {'(kenmerkende waarden per 100 ml):': '8.0g'}, 'Eiwitten': {'(kenmerkende waarden per 100 ml):': '0g'}, 'Zout': {'(kenmerkende waarden per 100 ml):': '0g'}}|||||||||||||||||||||||||||Omgevingstemperatuur|||||https://cdn.carrefour.eu/420_07131902_T1.webp||https://cdn.carrefour.eu/420_07131902_T180.webp||https://cdn.carrefour.eu/420_07131902_T19.webp||https://cdn.carrefour.eu/420_07131902_T8.webp||||||||||||||||Fevertree Limited, Unit 38-39,Chelsea Wharf, 15 Lots Road,London, SW 10 0QJ, UK||||||||||Premium Indian Tonic Water 8 x 500 ml|Koolzuurhoudend bronwater,rietsuiker,voedingszuur: citroenzuur,natuurlijke aroma's,waaronder natuurlijke kinine||False||07131902P|||||||||
07089355|correfour||||||||2026-03-24|Chic Citrus Fizz Spuitwater 6(4x25cl)|Maison Perrier||4x25|cl||Home|Dranken|Softdrinks|Limonades|Chic Citrus Fizz Spuitwater 6(4x25cl)|||23.29|23.29|||||||||||3.88|||EUR|Home > Dranken > Softdrinks > Limonades > Chic Citrus Fizz Spuitwater 6(4x25cl)|https://www.carrefour.be/nl/chic-citrus-fizz-spuitwater-64x25cl/07089355.html|||||||Frankrijk||||||||||||||||||||||||||||||||||||||https://cdn.carrefour.eu/420_07089355_M1_20240903.webp||||||||||||||||||||||||||||||||Chic Citrus Fizz Spuitwater 6(4x25cl)|||False||07089355P|||||||||
07091178|correfour||||||||2026-03-24|Fever Tree Ginger Beer 1x500 ml|Fever-Tree||1x500|ml||Home|Dranken|Softdrinks|Tonics|Fever Tree Ginger Beer 1x500 ml|||3.79|3.79|||||||||||7.58|||EUR|Home > Dranken > Softdrinks > Tonics > Fever Tree Ginger Beer 1x500 ml|https://www.carrefour.be/nl/fever-tree-ginger-beer-1x500-ml/07091178.html||Fever Tree Ginger Beer 1x500 ml|||||Verenigd Koninkrijk||||||{'Energie': {'100 ml': '~ 40.0 kcal'}, 'Energie 2': {'100 ml': '~ 171.0 kJ'}, 'Eiwitten': {'100 ml': '~ 0.0 g'}, 'Suikers': {'100 ml': '~ 9.0 g'}, 'Vetten': {'100 ml': '~ 0.0 g'}, 'Vetzuren, totaal verzadigd': {'100 ml': '~ 0.0 g'}, 'Koolhydraten': {'100 ml': '~ 10.1 g'}, 'Zout': {'100 ml': '~ 0.0 g'}}||||||||||||||||||||||||||||||||https://cdn.carrefour.eu/420_07091178_M1_20240920.webp||||||||||||||||||||||Jet Import - NL: Rekkemstraat 58,8930 Lauwe||||||||||Fever Tree Ginger Beer 1x500 ml|Koolzuurhoudend bronwater, rietsuiker, gemberwortel, natuurlijke smaakstoffen, voedingszuur: wijnsteenzuur, antioxidant: ascorbinezuur||True||07091178P|||||||||
05216202|correfour||||||||2026-03-24|Pet 0,5L 8x|Coca-Cola||0.5|L||Home|Dranken|Softdrinks|Cola|Pet 0,5L 8x|||10.99|10.99|||||||||||2.75|||EUR|Home > Dranken > Softdrinks > Cola > Pet 0,5L 8x|https://www.carrefour.be/nl/pet-05l-8x/05216202.html||Je enige echte CocaCola. Al sinds 1886 zo oneindig veel meer dan een frisdrank met natuurlijke plantenextracten. Het recept van Coca Cola is nooit veranderd en nooit geëvenaard. Zo blijft Coke wereldwijd de geliefde soft drink van jong en oud.||Ten minste houdbaar tot: zie hals/doppen.Koel, droog, geurvrij en uit het zonlicht bewaren.|||België||||||{'Energie': {'100 ml': '~ 180.0 kJ', '250 ml': '~ 450.0 kJ'}, 'Energie 2': {'100 ml': '~ 42.0 kcal', '250 ml': '~ 105.0 kcal'}, 'Vetten': {'100 ml': '~ 0.0 g', '250 ml': '~ 0.0 g'}, 'Vetzuren, totaal verzadigd': {'100 ml': '~ 0.0 g', '250 ml': '~ 0.0 g'}, 'Koolhydraten': {'100 ml': '~ 10.6 g', '250 ml': '~ 27.0 g'}, 'Suikers': {'100 ml': '~ 10.6 g', '250 ml': '~ 27.0 g'}, 'Eiwitten': {'100 ml': '~ 0.0 g', '250 ml': '~ 0.0 g'}, 'Zout': {'100 ml': '~ 0.0 g', '250 ml': '~ 0.0 g'}}|||||||||||||||||||||||||||Omgevingstemperatuur|||||https://cdn.carrefour.eu/420_05216202_05449000175878_C1L1_en_MPM.webp||||||||||||||||||||||Coca-Cola European Partners Belgium SPRL/BVBA - PB 400;B-1070 Brussel; België;078-156156;BP 400;B-1070 Bruxelles;Belgique;078-156156;||||||||||Pet 0,5L 8x|rankelend water; suiker; kleurstof: E150d; voedingszuur: E338; natuurlijke aroma's; aroma cafeïne.||True||05216202P|||||||||
05678049|correfour||||||||2026-03-24|blik 6 x 250 ml|Appletiser||6 x 250|ml||Home|Dranken|Softdrinks|Limonades|blik 6 x 250 ml|||8.29|8.29|||||||||||5.53|||EUR|Home > Dranken > Softdrinks > Limonades > blik 6 x 250 ml|https://www.carrefour.be/nl/blik-6-x-250-ml/05678049.html||||Ten minste houdbaar tot: zie bodem blikken|||Verenigd Koninkrijk||||||{'Energie': {'Per 100ml': 'Energie: 197kJ / 47kcal'}, 'Koolhydraten': {'Per 100ml': '11g'}, 'Waarvan Suikers': {'Per 100ml': '10.5g'}, 'Vetten, verzadigde vetzuren, eiwitten, zout - verwaarloosbare hoeveelheid.': {'Per 100ml': '-'}}|||||||||||||||||||||||||||Omgevingstemperatuur|||||https://cdn.carrefour.eu/420_05678049_T596.webp||https://cdn.carrefour.eu/420_05678049_M1_20240902.webp||https://cdn.carrefour.eu/420_05678049_T1.webp||||||||||||||||||GEPRODUCEERD IN DE EU ONDER DE AUTORITEIT VAN / SABMILLER INTERNATIONAL BRANDS LTD.WOKING, GU21 6HS,VERENIGD KONINKRIJK||||||||||blik 6 x 250 ml|100% appelsap uit concentraat,kooldioxide||True||05678049P|||||||||
05677503|correfour||||||||2026-03-24|Perzik Abrikoos 25 cl|Oasis||25|cl||Home|Dranken|Softdrinks|Limonades|Perzik Abrikoos 25 cl|||6.09|6.09|||||||||||4.06|||EUR|Home > Dranken > Softdrinks > Limonades > Perzik Abrikoos 25 cl|https://www.carrefour.be/nl/perzik-abrikoos-25-cl/05677503.html||||Ten minste houdbaar tot: zie bovenzijde fles. Uit de zon en op een koele plaats bewaren.|||België||||||{'Energie': {'100 ml': '155 kJ', '250 ml': '387 kJ', '%* (250 ml)': '5'}, 'Energie2': {'100 ml': '36 kcal', '250 ml': '91 kcal', '%* (250 ml)': '5'}, 'Vetten': {'100 ml': '0 g', '250 ml': '0.1 g', '%* (250 ml)': '0'}, 'waarvan verzadigde vetzuren': {'100 ml': '0 g', '250 ml': '0 g', '%* (250 ml)': '0'}, 'Koolhydraten': {'100 ml': '8.6 g', '250 ml': '21.6 g', '%* (250 ml)': '8'}, 'waarvan suikers': {'100 ml': '8.3 g', '250 ml': '20.8 g', '%* (250 ml)': '23'}, 'Eiwitten': {'100 ml': '0 g', '250 ml': '0.1 g', '%* (250 ml)': '0'}, 'Zout': {'100 ml': '0.01 g', '250 ml': '0.02 g', '%* (250 ml)': '0'}}|||||||||||||||||||||||||||Omgevingstemperatuur|||||https://cdn.carrefour.eu/420_05677503_T597.webp||https://cdn.carrefour.eu/420_05677503_T1.webp||https://cdn.carrefour.eu/420_05677503_T15.webp||https://cdn.carrefour.eu/420_05677503_T19.webp||||||||||||||||||||||||||Perzik Abrikoos 25 cl|Bronwater 80%,vruchtensap uit concentraat 12% (appel, perzik 3%, abrikoos 3%),suiker,voedingszuur: citroenzuur,antioxidanten: ascorbinezuur en alfa-tocoferol,kleurstoffen: karmijnzuur en luteïne,stabilisator: arabische gom,natuurlijke aroma's,palmolie||True||05677503P|||||||||
06533194|correfour||||||||2026-03-24|Max Cola 6 x 1.5 L|Pepsi||6 x 1.5|L||Home|Dranken|Softdrinks|Cola|Max Cola 6 x 1.5 L|||13.89|13.89|||||||||||1.54|||EUR|Home > Dranken > Softdrinks > Cola > Max Cola 6 x 1.5 L|https://www.carrefour.be/nl/max-cola-6-x-1.5-l/06533194.html||Maximum Taste||Koel en droog bewaren. Na openen beperkt houdbaar.|||België||||||{'Energie': {'Per 100 ml': '2 kJ', 'Per portie 250 ml': '5 kJ (<1%)'}, 'Energie2': {'Per 100 ml': '0.5 Kcal', 'Per portie 250 ml': '1 Kcal (<1%)'}, 'Vetten': {'Per 100 ml': '0 g', 'Per portie 250 ml': '0 g (0%)'}, 'verzadigde vetzuren': {'Per 100 ml': '0 g', 'Per portie 250 ml': '0 g (0%)'}, 'Koolhydraten': {'Per 100 ml': '0 g', 'Per portie 250 ml': '0 g'}, 'waarvan': {'Per 100 ml': '-', 'Per portie 250 ml': '-'}, 'suikers': {'Per 100 ml': '0 g', 'Per portie 250 ml': '0 g (0%)'}, 'Eiwitten': {'Per 100 ml': '0 g', 'Per portie 250 ml': '0 g'}, 'Zout': {'Per 100 ml': '0.01 g', 'Per portie 250 ml': '0.04 g (<1%)'}, 'Referentie-inname van een gemiddelde volwassene (8400kJ / 2000kcal).': {'Per 100 ml': '-', 'Per portie 250 ml': '-'}}|||||||||||||||||||||||||||Omgevingstemperatuur|||||https://cdn.carrefour.eu/420_06533194_T596.webp||https://cdn.carrefour.eu/420_06533194_T9.webp||||||||||||||||||||PepsiCo BeLux BVDa Vincilaan 31930 ZaventemBelgium||||||||||Max Cola 6 x 1.5 L|Koolzuurhoudend water,kleurstof (E150d),zoetstoffen (aspartaam**, acesulfaam K),voedingszuren (fosforzuur, citroenzuur),aroma's (waaronder cafeïne en plantenextracten),zuurteregelaar (natriumcitraat),**Bevat een bron van fenylalanine.||True||06533194P|||||||||
