unique_id,url,productname,brand,selling_price,regular_price,discount,description,specification,fit_type,image,rating,review,size,colour
159787968,https://www.academy.com/p/bcg-mens-coaches-polo-shirt-129381334,BCG Men's Coaches' Polo Shirt,BCG,12.99,12.99,,"Enjoy a long day on the field with the BCG Men's Coaches' Polo Shirt. This shirt is made from 100% polyester for day-long comfort. It also has moisture wicking technology, providing you with dry comfort.","{'Compression': ' No', 'Clothing Type': ' Casual Shirts,Athletic Shirts', 'Neckline': ' 3-button||Collared||', 'Everyday Value': ' Yes', 'Sleeve length': ' Short Sleeve', 'Material technology': ' Moisture Wicking||UPF Protectant||', 'Activity': ' Lifestyle', 'Material': ' Polyester', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Care': ' Machine wash cold with like colors, use nonchlorine bleach when needed; tumble dry on low, iron on the lowest setting, do not dry clean', 'Product Type': ' Shirts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Polos', 'Features': ' Sun Protection,Moisture Wicking', 'Placket': ' 3-button'}",,"https://academy.scene7.com/is/image/academy/21586847?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21586848?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21553831?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21553832?$pdp-xl-ng$",4.7,400,"Small,X Small,XXX Large,Medium,X Large,X Large Tall,XX Large,XX Large Tall,Large",Mojave Desert
159984144,https://www.academy.com/p/magellan-outdoors-mens-casting-crew-core-graphic-long-sleeve-t-shirt,Magellan Outdoors Men's Casting Crew Core Graphic Long Sleeve T-shirt,Magellan Outdoors,24.99,24.99,,"Enjoy your day in comfort with the Magellan Outdoors Men's Casting Crew Core Graphic Long Sleeve T-shirt. The moisture-wicking design prevents accumulation of sweat and moisture to keep you dry, while the UPF 50 rating protects you from the sun. The polyester construction provides comfort that lasts the whole day, and the graphic design offers an eye-catching appearance.","{'Compression': ' No', 'Clothing Type': ' Casual Shirts,T-Shirts,Athletic Shirts', 'Neckline': ' Crew||', 'Sleeve length': ' Long Sleeve', 'Material technology': ' Moisture Wicking Technology||UPF Protectant||acdRecycledMaterials||Recycled Polyester||', 'Activity': ' Fishing', 'Material': ' Polyester', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Care': ' Machine wash', 'Product Type': ' Shirts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees,Performance Tees', 'Features': ' Sun Protection,Moisture Wicking', 'Placket': ' No'}",,"https://academy.scene7.com/is/image/academy/21535570?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21535580?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21535581?$pdp-xl-ng$",4.9,400,"Small,XXXX Large,XXX Large,Medium,X Large,XX Large,Large",Dark Turquoise 02
158645651,https://www.academy.com/p/under-armour-mens-new-tech-polo-shirt109260480,Under Armour Men's New Tech Polo Shirt,Under Armour,39.99,39.99,,"Looking for comfortable, stylish athletic wear? Throw on the Under Armour Men's New Tech Polo Shirt and get moving! Whether you're working hard to perfect your serve on the tennis court or hitting the links for a relaxing round of golf, this polo keeps you looking fresh and feeling good no matter where your day takes you.","{'Compression': ' No', 'Clothing Type': ' Athletic Shirts', 'Neckline': ' Collar', 'Everyday Value': ' Yes', 'Sleeve length': ' Short Sleeve', 'Activity': ' Golf', 'Material': ' Polyester', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine Wash', 'Product Type': ' Shirts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Polos', 'Hood': ' No', 'Placket': ' Button'}",,"https://academy.scene7.com/is/image/academy/21464010?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21464011?$pdp-xl-ng$",4.8,400,"Small,Small Tall,X Small,XXXX Large,Medium,XXX Large,X Large,XX Large,Large",Rack Green
157506131,https://www.academy.com/p/under-armour-mens-rival-fleece-full-zip-hoodie-138205826,Under Armour Men's Rival Fleece Full Zip Hoodie,Under Armour,19.98,65.0,69,"Stay warm and ready for anything when wearing the Under Armour Men's Rival Fleece Full Zip Hoodie. Cotton blend fleece feels light and soft for day-long comfort, while the ribbed cuffs and hem enhance your fit for easy layering.","{'Clothing Type': ' Fleece', 'Neckline': ' Hood', 'Sleeve length': ' Long Sleeve', 'Activity': ' Casual', 'Material': ' 80% Cotton, 20% Polyester Fleece', 'Heat Retention': ' Yes', 'Gender': "" Men's"", 'Zipper': ' Full Zip', 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash cold with like colors, do not use fabric softener, do not bleach; tumble dry low, do not iron, do not dry clean', 'Product Type': ' Sweatshirts', 'Age Group': "" Adults'"", 'Style': ' Full Zip Hoodies', 'Hood': ' Yes', 'Placket': ' Zippered'}",,"https://academy.scene7.com/is/image/academy/21557027?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21557028?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21557029?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21557025?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21557026?$pdp-xl-ng$",4.8,146,"Small,Medium,X Large,XX Large,Large",Green
161040599,https://www.academy.com/p/under-armour-mens-sportstyle-left-chest-graphic-t-shirt,Under Armour Men's Sportstyle Left Chest Graphic T-shirt,Under Armour,,,,"Designed for softness and comfort, the Under Armour Men's Sportstyle Left Chest Graphic T-shirt is a great option for everyday wear. This T-shirt is made of a cotton blend with short sleeves and displays an Under Armourâ„¢ graphic on the left chest for a touch of athletic style.","{'Compression': ' No', 'Clothing Type': ' Casual Shirts,T-Shirts', 'Neckline': ' Crew Neck', 'Sleeve length': ' Short Sleeve', 'Activity': ' Casual', 'Material': ' 60% Cotton, 40% Polyester', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash cold with like colors, do not use bleach or fabric softeners, tumble dry low or hang dry, do not use dryer sheets, do not iron', 'Product Type': ' Shirts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Hood': ' No'}",,"https://academy.scene7.com/is/image/academy/21564960?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21564961?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21564962?$pdp-xl-ng$",4.5,400,"Large Tall,Small,X Small,XXXX Large Tall,XXXX Large,Medium,X Large Tall,X Large,XXX Large,XX Large,XXX Large Tall,XXXXX Large,XX Large Tall,Large",Posh Pink
155598107,https://www.academy.com/p/bcg-mens-knit-tech-short,BCG Men's Knit Tech Shorts 7 in,BCG,19.99,19.99,,"Kick back and relax with the BCG Men's Knit Tech Shorts 7 in. The polyester and spandex material provides a comfortable feel, while the moisture wicking technology helps keep you cool and dry. The elastic waistband and drawstring combo offers a custom fit.","{'Compression': ' No', 'Clothing Type': ' Athletic Shorts,Loungewear', 'Ventilated': ' No', 'Shorts Length': ' Medium', 'Material technology': ' Moisture Wicking', 'Inseam (in.)': ' 7-in. inseam', 'Activity': ' Training', 'Material': ' Polyester, Spandex', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Water Resistant': ' No', 'Product Type': ' Shorts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Short', 'Lining': ' No', 'Features': ' Moisture Wicking'}",,"https://academy.scene7.com/is/image/academy/21597664?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21425837?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21425838?$pdp-xl-ng$",4.9,109,"Small,Medium,X Large,XX Large,Large",Deep Water
161043175,https://www.academy.com/p/carhartt-mens-force-relaxed-fit-midweight-short-sleeve-pocket-t-shirt-,Carhartt Men's Force Relaxed Fit Midweight Pocket T-shirt,Carhartt,27.99,27.99,,"Work in comfort in the Carhartt Men's Force Relaxed Fit Midweight Pocket T-shirt. The moisture-wicking fabric helps repel sweat and keep you cool, while the side panels offer increased ventilation and comfort.","{'Compression': ' No', 'Clothing Type': ' T-Shirts,Work Shirts', 'Neckline': ' Crew Neck', 'Everyday Value': ' Yes', 'Sleeve length': ' Short Sleeve', 'Material technology': ' FastDryÂ®, ForceÂ®', 'Activity': ' Work', 'Material': ' 65% Cotton, 35% Polyester', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Care': ' Machine wash warm like colors, use nonchlorine bleach only; tumble dry low, do not use fabric softeners, cool iron, do not dry clean', 'Product Type': ' Shirts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Performance Tees,Solid Tees', 'Placket': ' No'}",,"https://academy.scene7.com/is/image/academy/21604389?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21604390?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21604391?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21604392?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21604393?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21604394?$pdp-xl-ng$",4.2,400,"Large Tall,Small,XXXX Large,X Large Tall,Medium,X Large,XXX Large Tall,XX Large,XXX Large,XX Large Tall,Large",Dark Grey 01
159794244,https://www.academy.com/p/bcg-mens-run-shorts-7-in,BCG Men's Run Shorts 7 in,BCG,19.99,19.99,,"Go for a run in the BCG Men's Run Shorts 7 in. The polyester and spandex material provides a comfortable feel, while the moisture-wicking technology helps keep you cool and dry. The reflective design promotes visibility.","{'Compression': ' No', 'Clothing Type': ' Athletic Shorts,Outdoor Shorts', 'Ventilated': ' No', 'Shorts Length': ' Medium', 'Material technology': ' Adjustable||Moisture Wicking||Reflective Technology||', 'Inseam (in.)': ' 7-in. inseam', 'Activity': ' Running', 'Material': ' 88% Polyester, 12% Spandex', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Water Resistant': ' No', 'Product Type': ' Shorts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Short', 'Lining': ' No'}",,"https://academy.scene7.com/is/image/academy/21553855?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21553872?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21553820?$pdp-xl-ng$",4.6,75,"Small,Medium,X Large,XX Large,Large",Baltic Sea
158555647,https://www.academy.com/p/row-mens-bentley-hoodie,ROW Men's Bentley Hoodie,ROW,11.48,39.99,71,"The ROW Men's Bentley Hoodie combines elevated comfort with a clean, modern design that’s perfect for everyday wear. Crafted with soft, durable fabric, this hoodie delivers reliable warmth while maintaining a lightweight, easygoing feel. With its versatile fit and premium details, it transitions seamlessly from the gym to casual outings.","{'Origin': ' Imported', 'Clothing Type': ' Hoodies', 'Neckline': ' Crew Neck', 'Sleeve length': ' Long Sleeve', 'Activity': ' Casual', 'Material': ' Cotton', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Zipper': ' No Zipper', 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine Wash', 'Product Type': ' Outerwear', 'Age Group': "" Adults'"", 'Style': ' Pullover Hoodies', 'Hood': ' Yes'}",,"https://academy.scene7.com/is/image/academy/21538124?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21538125?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21538127?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21538126?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21538130?$pdp-xl-ng$",4.0,9,"Small,Medium,XXX Large,X Large,XX Large,Large",Black
161042404,https://www.academy.com/p/under-armour-mens-ua-tech-graphic-training-short,Under Armour Men's UA Tech Graphic Training Short,Under Armour,,,,"Stay dry during your workouts with the Under Armour Men's UA Tech Graphic Training Short. Made with UA Tech™ fabric, this short has a natural, ultrasoft feel and wicks sweat away to keep you comfortable. Small items can be stored in the mesh hand pockets, while the encased elastic waistband with an internal drawstring allows for a secure, yet personalized, fit.","{'Compression': ' No', 'Clothing Type': ' Athletic Shorts', 'Everyday Value': ' Yes', 'Ventilated': ' Yes', 'Shorts Length': ' Medium', 'Material technology': ' UA Tech', 'Inseam (in.)': ' 10', 'Activity': ' Training', 'Material': ' UA Tech fabric', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Water Resistant': ' No', 'Product Type': ' Shorts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Athletic Shorts,Gym Shorts', 'Lining': ' No', 'Features': ' Moisture Wicking'}",,"https://academy.scene7.com/is/image/academy/21585711?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21585712?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21585713?$pdp-xl-ng$",4.8,400,"Small,XXXX Large Tall,XXXX Large,Medium,X Large,XX Large,Large",Dark Blue 02
159986271,https://www.academy.com/p/magellan-outdoors-mens-shore-line-washed-short-sleeve-pocket-t-shirt,Magellan Outdoors Men's Shore & Line Washed Short Sleeve Pocket T-shirt,Magellan Outdoors,17.99,17.99,,Elevate your everyday style with the Magellan Outdoors Men's Shore & Line Washed Short Sleeve Pocket T-shirt. The soft cotton blend fabric features a washed finish for a lived-in look. The ribbed neck and cuffs deliver a comfortable fit.,"{'Compression': ' No', 'Clothing Type': ' Casual Shirts,T-Shirts', 'Neckline': ' Crew Neck', 'Sleeve length': ' Short Sleeve', 'Material technology': ' Washed', 'Activity': ' Fishing,Casual', 'Material': ' 60% Cotton, 40% Polyester', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash', 'Product Type': ' Shirts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Solid Tees', 'Hood': ' No', 'Placket': ' No'}",,"https://academy.scene7.com/is/image/academy/21586962?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21586963?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21553856?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21553857?$pdp-xl-ng$",4.8,45,"Small,Medium,XXX Large,X Large,XX Large,Large",Light Green 03
161043378,https://www.academy.com/p/under-armour-mens-sportstyle-left-chest-cut-off-sleeveless-top,Under Armour Men's Sportstyle Left Chest Cut-off Sleeveless Top,Under Armour,25.0,25.0,,"Stay cool while working out in the Under Armour Men's Sportstyle Left Chest Cut-off Sleeveless Top. This top is made from 60% cotton and 40% polyester super-soft, cotton-blend fabric for all-day comfort. The generous, cut-off style armholes allow for added mobility and range of motion.","{'Compression': ' No', 'Clothing Type': ' Athletic Shirts,Tank Tops', 'Neckline': ' Crew Neck', 'Sleeve length': ' Sleeveless', 'Activity': ' Training', 'Material': ' 60% Cotton, 40% Polyester', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash cold with like colors, do not use bleach or fabric softeners, tumble dry low or hang to dry, do not use dryer sheets, do not iron', 'Product Type': ' Shirts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Workout Tank Tops', 'Hood': ' No'}",,"https://academy.scene7.com/is/image/academy/21565004?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21565005?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21565006?$pdp-xl-ng$",4.8,347,"Small,X Small,Medium,XXX Large,X Large,XX Large,Large",Tent
162204815,https://www.academy.com/p/magellan-outdoors-mens-outdoor-hickory-canyon-cargo-shorts,Magellan Outdoors Men's Outdoor Hickory Canyon Cargo Shorts,Magellan Outdoors,29.99,29.99,,"Go on an adventure in the woods with the Magellan Outdoors Men's Outdoor Hickory Canyon Cargo Shorts. Constructed with 100% cotton for comfort, these shorts feature Flex technology that promotes maneuverability as you hike. The 6-pocket design also makes storage a breeze.","{'Compression': ' No', 'Clothing Type': ' Outdoor Shorts,Casual Shorts', 'Ventilated': ' No', 'Shorts Length': ' Medium', 'Material technology': ' Flex Technology||', 'Inseam (in.)': ' 10', 'Activity': ' Outdoor', 'Material': ' Cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Water Resistant': ' No', 'Product Type': ' Shorts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Short', 'Lining': ' No'}",,"https://academy.scene7.com/is/image/academy/21542900?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21542902?$pdp-xl-ng$",4.7,346,,Light Beige 02
155848364,https://www.academy.com/p/bcg-mens-tech-knit-full-zip-top,BCG Men's Tech Knit Full Zip Top,BCG,24.99,24.99,,"Work up a sweat with the BCG Men's Tech Knit Full Zip Top. The polyester and spandex material provides a comfortable feel, while the hood offers coverage.","{'Clothing Type': ' Hoodies,Pullovers', 'Neckline': ' Hood', 'Sleeve length': ' Long Sleeve', 'Material technology': ' Recycled Polyester||', 'Activity': ' Training', 'Material': ' Polyester, Spandex', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Zipper': ' Full Zip', 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Product Type': ' Sweatshirts', 'Age Group': "" Adults'"", 'Style': ' Full Zip Hoodies', 'Hood': ' Yes', 'Placket': ' Zippered'}",,"https://academy.scene7.com/is/image/academy/21570628?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21570629?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21421641?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21421642?$pdp-xl-ng$",4.7,58,"Small,Medium,XXX Large,X Large,XX Large,Large",Deep Water
159834699,https://www.academy.com/p/bcg-mens-all-sport-shorts-8-in,BCG Men's All Sport Shorts 8 in.,BCG,19.99,19.99,,"Look your best when you wear the BCG Men's All Sport Shorts 8 in. They are made of 100% polyester. The elastic waistband with an adjustable drawcord provides a custom fit, and their 2 side pockets allow you to carry around small items. The 8-inch inseam offers additional coverage.","{'Compression': ' No', 'Clothing Type': ' Casual Shorts', 'Shorts Length': ' Medium', 'Inseam (in.)': ' 8', 'Activity': ' Casual', 'Material': ' 100% polyester', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Rise': ' Mid Rise', 'Water Resistant': ' No', 'Product Type': ' Shorts', 'Age Group': "" Adults'"", 'Style': ' Athletic Shorts', 'Lining': ' No'}",,"https://academy.scene7.com/is/image/academy/21538166?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21538167?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Smokey Olive
158647197,https://www.academy.com/p/under-armour-mens-armour-fleece-twist-emboss-hoodie,Under Armour Men's Armour Fleece Twist Emboss Hoodie,Under Armour,19.98,60.0,67,"Get the job done with the Under Armour Men's Armour Fleece Twist Emboss Hoodie. The polyester and elastane material provides a comfortable feel, while the moisture wicking technology helps keep you cool and dry. Built-in 4-way stretch technology promotes mobility, and the mesh back panel offers breathability.","{'Clothing Type': ' Fleece,Hoodies', 'Neckline': ' Hood', 'Sleeve length': ' Long Sleeve', 'Material technology': ' Armour Fleece, 4-Way Stretch, Moisture Wicking', 'Activity': ' Casual', 'Material': ' 90% Polyester, 10% Elastane', 'Gender': "" Men's"", 'Zipper': ' No Zipper', 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Product Type': ' Sweatshirts', 'Age Group': "" Adults'"", 'Style': ' Pullover Hoodies', 'Features': ' Moisture Wicking,Stretch', 'Hood': ' Yes'}",,"https://academy.scene7.com/is/image/academy/21565064?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21565065?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21565066?$pdp-xl-ng$",4.9,19,"Small,Medium,X Large,XX Large,Large",Blue Calm
152055502,https://www.academy.com/p/columbia-sportswear-mens-thistletown-hills-graphic-t-shirt,Columbia Sportswear Men's Thistletown Hills Graphic T-shirt,Columbia Sportswear,26.6,38.0,30,"Stay focused day in and day out with the Columbia Sportswear Men's Thistletown Hills Graphic T-shirt. The cotton and polyester material provides a comfortable feel, while the Omni-WICK technology helps keep you cool and dry. The screen-printed design on the lest chest delivers a stylish look.","{'Compression': ' No', 'Clothing Type': ' Casual Shirts,T-Shirts', 'Neckline': ' Collar', 'Sleeve length': ' Short Sleeve', 'Material technology': ' Omni-WICK', 'Activity': ' Casual', 'Material': ' 50% Cotton, 50% Polyester', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Care': ' Machine wash cold on gentle cycle, do not bleach or use fabric softener; tumble dry low, remove promptly, iron low, do not dry clean', 'Product Type': ' Shirts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Placket': ' No'}",,"https://academy.scene7.com/is/image/academy/21374615?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21374616?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21376603?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21374617?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21374618?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21380948?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21380949?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21380950?$pdp-xl-ng$",4.6,183,"Small,Medium,X Large,XX Large,Large",Dark Brown 01
162888971,https://www.academy.com/p/drake-mens-waterfowl-silo-camo-graphic-t-shirt,Drake Men's Waterfowl Silo Camo Graphic T-shirt,Drake,24.99,24.99,,"Complete the look with the Drake Men's Waterfowl Silo Camo Graphic T-shirt. The cotton and polyester jersey fabric provides a comfortable feel, while the graphic design offers a stylish touch.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Activity': ' Casual', 'Material': ' 55% cotton, 45% polyester', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No'}",,"https://academy.scene7.com/is/image/academy/21548822?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21548823?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Brown Light 01
162889800,https://www.academy.com/p/drake-mens-waterfowl-old-school-camo-ducks-graphic-t-shirt,Drake Men's Waterfowl Old School Camo Ducks Graphic T-shirt,Drake,24.99,24.99,,"Complete the look with the Drake Men's Waterfowl Old School Camo Ducks Graphic T-shirt. The cotton and polyester jersey fabric provides a comfortable feel, while the graphic design offers a stylish touch.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Activity': ' Casual', 'Material': ' 55% cotton, 45% polyester', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No'}",,"https://academy.scene7.com/is/image/academy/21548826?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21548827?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Black
147388433,https://www.academy.com/p/under-armour-mens-team-issue-wordmark-t-shirt,Under Armour Men's Team Issue Wordmark T-shirt,Under Armour,25.0,25.0,,"Perform your best in the gym and out on the field with the Under Armour Men's Team Issue Wordmark T-shirt. Designed to feel soft, the Charged CottonÂ® fabric wicks away sweat, dries quickly and offers 4-way stretch to provide comfort while you're in action. The wordmark adds a sporty touch.","{'Origin': ' Imported', 'Compression': ' No', 'Clothing Type': ' Athletic Shirts,T-Shirts', 'Neckline': ' Crew Neck', 'Everyday Value': ' Yes', 'Sleeve length': ' Short Sleeve', 'Material technology': ' Charged Cotton', 'Activity': ' Training', 'Material': ' Cotton Blend', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Care': ' Machine Wash', 'Product Type': ' Shirts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Features': ' Moisture Wicking,Quick Drying,Stretch', 'Hood': ' No', 'Placket': ' No'}",,"https://academy.scene7.com/is/image/academy/20220977?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/20220978?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/20221792?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/20221793?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/20221794?$pdp-xl-ng$",4.8,400,"Large Tall,Small,X Small,Medium,X Large Tall,X Large,XXX Large Tall,XX Large,XXX Large,Large",Medium Grey 02
162901944,https://www.academy.com/p/burlebo-mens-performance-button-up-short-sleeve-shirt,BURLEBO Men's Performance Button-Up Short Sleeve Shirt,BURLEBO,64.0,64.0,,"Stay cool and comfortable in the BURLEBO Men's Performance Button-Up Short Sleeve Shirt. This button-up shirt is made from 90% polyester and 10% spandex lightweight performance fabric for durability. The moisture wicking technology keeps you cool and dry, while the all-over printed camo pattern adds a trendy look.","{'Compression': ' No', 'Clothing Type': ' Casual Shirts', 'Neckline': ' Collar', 'Sleeve length': ' Short Sleeve', 'Material technology': ' Moisture Wicking', 'Activity': ' Casual', 'Material': ' 90% Polyester, 10% Spandex', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Care': ' Machine wash cold with like colors on gentle cycle, wash inside out, do not bleach, tumble dry low, do not iron, do not dry clean, do not use softeners', 'Product Type': ' Shirts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Button Up Shirts', 'Features': ' Moisture Wicking,Quick Drying,Stretch', 'Hood': ' No', 'Placket': ' Button'}",,"https://academy.scene7.com/is/image/academy/21591585?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21591586?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21591587?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21591588?$pdp-xl-ng$",4.8,102,"Small,Medium,X Large,XX Large,Large",Green
159806541,https://www.academy.com/p/bcg-mens-campus-6-short-20,BCG Men's Campus 6'' Short 2.0,BCG,17.99,17.99,,"The BCG Campus Short 2.0 is the definition of a workhorse in your active wardrobe. Designed for everything from lifting weights at the gym to weekend errands, its lightweight, moisture-wicking fabric keeps you cool and dry. The perfect 6-inch inseam gives you unrestricted movement, while the durable construction means these shorts are ready for whatever your day throws at them. It's the essential athletic short, delivering high value and uncompromising reliability.","{'Clothing Type': ' Casual Shorts', 'Product Type': ' Shorts', 'Shorts Length': ' Medium', 'Inseam (in.)': ' 6', 'Age Group': "" Adults'"", 'Activity': ' Casual', 'Gender': "" Men's"", 'Size Range': "" Men's""}",,"https://academy.scene7.com/is/image/academy/21525285?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21525286?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Silver 01
